epoch,loss,mae,val_loss,val_mae
0,37.4507942199707,5.345955848693848,43.772457122802734,5.694247245788574
1,34.99396514892578,5.110105037689209,40.717201232910156,5.437243938446045
2,32.308563232421875,4.8507490158081055,36.809654235839844,5.139065265655518
3,28.889482498168945,4.523090839385986,31.14931297302246,4.697194576263428
4,24.001758575439453,4.0662946701049805,22.38242530822754,4.119375228881836
5,16.632400512695312,3.3819663524627686,13.289305686950684,3.4676549434661865
6,9.859201431274414,2.7408931255340576,12.407635688781738,3.291233539581299
7,9.826763153076172,2.675935745239258,13.416226387023926,3.4796321392059326
8,9.922332763671875,2.7516298294067383,12.395191192626953,3.2801434993743896
9,9.859444618225098,2.6756269931793213,13.522464752197266,3.4888713359832764
10,9.978445053100586,2.760075807571411,12.38467788696289,3.271907329559326
11,9.880434036254883,2.675246000289917,13.588424682617188,3.498046875
12,10.014395713806152,2.765221357345581,12.37294864654541,3.2667150497436523
13,9.886025428771973,2.67435622215271,13.60643196105957,3.5008058547973633
14,10.023908615112305,2.766871690750122,12.358882904052734,3.264150857925415
15,9.877243041992188,2.6730408668518066,13.581990242004395,3.49800968170166
16,10.009284019470215,2.7655625343322754,12.342924118041992,3.263543128967285
17,9.857734680175781,2.671419858932495,13.527177810668945,3.491196632385254
18,9.977459907531738,2.762125253677368,12.326061248779297,3.2642667293548584
19,9.831402778625488,2.669600248336792,13.453897476196289,3.481786012649536
20,9.935596466064453,2.7573235034942627,12.309191703796387,3.2658567428588867
21,9.801283836364746,2.6676602363586426,13.37100601196289,3.472109079360962
22,9.889067649841309,2.7517173290252686,12.29293155670166,3.2680022716522217
23,9.769418716430664,2.666058301925659,13.284262657165527,3.463493824005127
24,9.841338157653809,2.7456741333007812,12.277670860290527,3.270500659942627
25,9.737112998962402,2.6647562980651855,13.197174072265625,3.4545793533325195
26,9.794472694396973,2.739427089691162,12.263628005981445,3.2732205390930176
27,9.705174446105957,2.663465976715088,13.111818313598633,3.445544958114624
28,9.749643325805664,2.7331223487854004,12.250911712646484,3.2760725021362305
29,9.674115180969238,2.66218900680542,13.029399871826172,3.4365062713623047
30,9.707472801208496,2.7268543243408203,12.239559173583984,3.2789909839630127
31,9.64426040649414,2.660923719406128,12.950611114501953,3.427542209625244
32,9.668264389038086,2.72074294090271,12.229548454284668,3.281924247741699
33,9.615815162658691,2.6602747440338135,12.87583065032959,3.4187095165252686
34,9.632118225097656,2.7155613899230957,12.220815658569336,3.284829616546631
35,9.588907241821289,2.6598331928253174,12.805245399475098,3.4100522994995117
36,9.599017143249512,2.7105302810668945,12.21325969696045,3.287665843963623
37,9.563603401184082,2.6593921184539795,12.73891830444336,3.401606798171997
38,9.568857192993164,2.705672264099121,12.206745147705078,3.2903952598571777
39,9.539933204650879,2.6589457988739014,12.676833152770996,3.393404245376587
40,9.541486740112305,2.7010087966918945,12.201095581054688,3.2929797172546387
41,9.5178804397583,2.65848708152771,12.618912696838379,3.3854737281799316
42,9.516709327697754,2.6965560913085938,12.196111679077148,3.2953829765319824
43,9.497401237487793,2.6587395668029785,12.56502914428711,3.3778390884399414
44,9.494300842285156,2.692330837249756,12.191572189331055,3.297569751739502
45,9.478419303894043,2.6589550971984863,12.515019416809082,3.3705215454101562
46,9.474021911621094,2.688898801803589,12.187236785888672,3.299506664276123
47,9.46082878112793,2.6591105461120605,12.468685150146484,3.363538980484009
48,9.455613136291504,2.6856892108917236,12.182857513427734,3.301163911819458
49,9.444500923156738,2.659196138381958,12.425796508789062,3.3569018840789795
50,9.438822746276855,2.6826817989349365,12.178184509277344,3.302515745162964
51,9.429295539855957,2.659205198287964,12.386098861694336,3.3506171703338623
52,9.423393249511719,2.6798794269561768,12.173001289367676,3.303544044494629
53,9.41505241394043,2.659198522567749,12.349328994750977,3.3446853160858154
54,9.409085273742676,2.677281141281128,12.167096138000488,3.3042333126068115
55,9.401617050170898,2.659576177597046,12.315205574035645,3.339099407196045
56,9.395673751831055,2.6748828887939453,12.160309791564941,3.304579019546509
57,9.388832092285156,2.6598241329193115,12.283443450927734,3.3338470458984375
58,9.382954597473145,2.6726770401000977,12.152510643005371,3.3045811653137207
59,9.376554489135742,2.6599435806274414,12.253761291503906,3.3289098739624023
60,9.370750427246094,2.670653820037842,12.14361572265625,3.3042471408843994
61,9.36465072631836,2.65993595123291,12.225886344909668,3.3242645263671875
62,9.358911514282227,2.6688005924224854,12.133584022521973,3.3035898208618164
63,9.353007316589355,2.6598074436187744,12.19955062866211,3.3198835849761963
64,9.34731388092041,2.667102813720703,12.122407913208008,3.3026270866394043
65,9.341527938842773,2.65956449508667,12.174513816833496,3.3157382011413574
66,9.335856437683105,2.6655452251434326,12.110111236572266,3.301379680633545
67,9.33012866973877,2.6592159271240234,12.150543212890625,3.3117969036102295
68,9.324461936950684,2.664111614227295,12.096744537353516,3.2998695373535156
69,9.318751335144043,2.658770799636841,12.127433776855469,3.308028221130371
70,9.313065528869629,2.662785530090332,12.082371711730957,3.2981209754943848
71,9.307344436645508,2.658238172531128,12.104994773864746,3.3044023513793945
72,9.30162239074707,2.6615514755249023,12.067060470581055,3.296156406402588
73,9.295867919921875,2.6576273441314697,12.083063125610352,3.3008899688720703
74,9.290098190307617,2.6603946685791016,12.050887107849121,3.293997049331665
75,9.284294128417969,2.6571412086486816,12.061492919921875,3.297464609146118
76,9.278464317321777,2.659301280975342,12.033926010131836,3.2916641235351562
77,9.27259635925293,2.6566295623779297,12.04015064239502,3.294100761413574
78,9.26669979095459,2.6582589149475098,12.016239166259766,3.289174795150757
79,9.260763168334961,2.6560537815093994,12.01893138885498,3.2907772064208984
80,9.254790306091309,2.657256841659546,11.997885704040527,3.2865447998046875
81,9.248775482177734,2.655424118041992,11.997735023498535,3.2874739170074463
82,9.242722511291504,2.656285524368286,11.978917121887207,3.2837860584259033
83,9.236624717712402,2.6547470092773438,11.976482391357422,3.2841742038726807
84,9.230484008789062,2.6553361415863037,11.95937442779541,3.280910015106201
85,9.224299430847168,2.654029130935669,11.955100059509277,3.28086256980896
86,9.218067169189453,2.6544013023376465,11.939289093017578,3.2779252529144287
87,9.211790084838867,2.653275489807129,11.933530807495117,3.27752685546875
88,9.205463409423828,2.653475284576416,11.918684005737305,3.2748372554779053
89,9.199089050292969,2.6524899005889893,11.911722183227539,3.2741551399230957
90,9.192665100097656,2.652553081512451,11.897578239440918,3.271651029586792
91,9.186188697814941,2.65167498588562,11.889629364013672,3.270737648010254
92,9.179661750793457,2.65162992477417,11.875983238220215,3.2683701515197754
93,9.173081398010254,2.650834321975708,11.867216110229492,3.2672672271728516
94,9.166450500488281,2.6507017612457275,11.853900909423828,3.264995574951172
95,9.159761428833008,2.649968385696411,11.844447135925293,3.263735294342041
96,9.153018951416016,2.649765968322754,11.831335067749023,3.2615292072296143
97,9.146218299865723,2.649078130722046,11.821292877197266,3.2601356506347656
98,9.139363288879395,2.648818254470825,11.808282852172852,3.257969856262207
99,9.13244915008545,2.6481640338897705,11.797730445861816,3.256462574005127
100,9.125475883483887,2.647857189178467,11.784740447998047,3.2543179988861084
101,9.11844253540039,2.647226333618164,11.773731231689453,3.2527108192443848
102,9.111349105834961,2.6468799114227295,11.760697364807129,3.2505710124969482
103,9.104194641113281,2.64626407623291,11.749279022216797,3.248875379562378
104,9.096977233886719,2.6458842754364014,11.736149787902832,3.2467281818389893
105,9.089695930480957,2.6452767848968506,11.724349975585938,3.2449514865875244
106,9.082350730895996,2.644867420196533,11.71108627319336,3.242786407470703
107,9.074942588806152,2.644263505935669,11.698927879333496,3.2409353256225586
108,9.067466735839844,2.6438279151916504,11.685492515563965,3.238744020462036
109,9.05992603302002,2.6432223320007324,11.672995567321777,3.236823081970215
110,9.052318572998047,2.642763376235962,11.659364700317383,3.2345986366271973
111,9.04464054107666,2.642152786254883,11.646539688110352,3.2326111793518066
112,9.036897659301758,2.6417930126190186,11.632686614990234,3.230346918106079
113,9.029082298278809,2.641289234161377,11.619543075561523,3.22829532623291
114,9.021199226379395,2.6409339904785156,11.605449676513672,3.2259867191314697
115,9.013243675231934,2.64042329788208,11.591995239257812,3.2238729000091553
116,9.005217552185059,2.6400489807128906,11.577643394470215,3.22151517868042
117,8.997118949890137,2.639528274536133,11.563883781433105,3.2193405628204346
118,8.988946914672852,2.639136791229248,11.549260139465332,3.2169296741485596
119,8.980703353881836,2.6386024951934814,11.535200119018555,3.2146966457366943
