epoch,loss,mae,val_loss,val_mae
0,44.129737854003906,5.663956642150879,48.05666732788086,5.6922736167907715
1,42.23699951171875,5.493177890777588,46.47836685180664,5.551103591918945
2,40.73054122924805,5.353093147277832,45.14754867553711,5.4320502281188965
3,39.48652648925781,5.236697673797607,43.9476318359375,5.325441837310791
4,38.363407135009766,5.130983829498291,42.86565399169922,5.238619327545166
5,37.321258544921875,5.036758899688721,41.825889587402344,5.15354061126709
6,36.32038879394531,4.948343753814697,40.82654571533203,5.070163249969482
7,35.35915756225586,4.8645477294921875,39.866024017333984,4.994548320770264
8,34.43599319458008,4.783747673034668,38.94281005859375,4.929032325744629
9,33.549381256103516,4.705083847045898,38.05543518066406,4.8648271560668945
10,32.6978874206543,4.6312689781188965,37.20249938964844,4.801905155181885
11,31.880107879638672,4.561758995056152,36.38264846801758,4.7402424812316895
12,31.094709396362305,4.495833396911621,35.59458923339844,4.679812431335449
13,30.340415954589844,4.433485507965088,34.837074279785156,4.632976055145264
14,29.615991592407227,4.372384071350098,34.108909606933594,4.587836742401123
15,28.920255661010742,4.314001560211182,33.4089469909668,4.543599605560303
16,28.25206756591797,4.258673191070557,32.736080169677734,4.500247478485107
17,27.6103458404541,4.207399845123291,32.0892448425293,4.4614667892456055
18,26.994033813476562,4.157482624053955,31.467426300048828,4.431726932525635
19,26.402124404907227,4.1085638999938965,30.869647979736328,4.402582168579102
20,25.83365821838379,4.062567234039307,30.294963836669922,4.374020099639893
21,25.287702560424805,4.018616676330566,29.74247932434082,4.346029281616211
22,24.763364791870117,3.9782543182373047,29.211313247680664,4.318598747253418
23,24.25979232788086,3.939392328262329,28.70064926147461,4.2917160987854
24,23.776161193847656,3.9037325382232666,28.209674835205078,4.268068313598633
25,23.31168556213379,3.8687856197357178,27.73762321472168,4.252577781677246
26,22.865598678588867,3.8345375061035156,27.283756256103516,4.237396717071533
27,22.437179565429688,3.801745891571045,26.84736442565918,4.222519874572754
28,22.025724411010742,3.7714860439300537,26.427762985229492,4.207940101623535
29,21.630563735961914,3.7426199913024902,26.024301528930664,4.193652153015137
30,21.251049041748047,3.716085433959961,25.636343002319336,4.179649829864502
31,20.88656234741211,3.690524101257324,25.26329231262207,4.165927410125732
32,20.536514282226562,3.6674671173095703,24.904558181762695,4.152479648590088
33,20.2003231048584,3.6448707580566406,24.55959129333496,4.13930082321167
34,19.8774471282959,3.6249849796295166,24.227848052978516,4.12638521194458
35,19.56735610961914,3.6055681705474854,23.908823013305664,4.1137285232543945
36,19.26954460144043,3.5882139205932617,23.602012634277344,4.101324558258057
37,18.9835262298584,3.5717599391937256,23.306947708129883,4.089169025421143
38,18.708837509155273,3.556283473968506,23.023164749145508,4.077256202697754
39,18.445024490356445,3.542588233947754,22.75023078918457,4.065581798553467
40,18.19165802001953,3.5291664600372314,22.48771858215332,4.054141044616699
41,17.94832420349121,3.517504930496216,22.2352294921875,4.042928695678711
42,17.714630126953125,3.5065979957580566,21.99237060546875,4.031940937042236
43,17.49018669128418,3.4960639476776123,21.758760452270508,4.021172523498535
44,17.274629592895508,3.487492799758911,21.5340576171875,4.0106201171875
45,17.067611694335938,3.4790937900543213,21.317901611328125,4.001932144165039
46,16.868791580200195,3.470862865447998,21.109966278076172,3.998553991317749
47,16.677845001220703,3.462796211242676,20.909931182861328,3.9952433109283447
48,16.49445915222168,3.4548912048339844,20.717487335205078,3.9919984340667725
49,16.318334579467773,3.4475419521331787,20.532350540161133,3.988819122314453
50,16.149185180664062,3.4416370391845703,20.354230880737305,3.9857029914855957
51,15.986735343933105,3.435850143432617,20.182859420776367,3.982649326324463
52,15.830718040466309,3.430356502532959,20.017967224121094,3.97965669631958
53,15.680878639221191,3.4263863563537598,19.85931396484375,3.9767239093780518
54,15.536971092224121,3.4224958419799805,19.706653594970703,3.9738500118255615
55,15.398763656616211,3.4186835289001465,19.559755325317383,3.9710333347320557
56,15.26602840423584,3.4160563945770264,19.41839599609375,3.9682729244232178
57,15.138550758361816,3.4138591289520264,19.282363891601562,3.9655680656433105
58,15.016120910644531,3.4117064476013184,19.151451110839844,3.962916851043701
59,14.898539543151855,3.4095964431762695,19.025461196899414,3.9603190422058105
60,14.785615921020508,3.4075286388397217,18.904205322265625,3.957772731781006
61,14.67716121673584,3.4055023193359375,18.787498474121094,3.955277681350708
62,14.573002815246582,3.4035162925720215,18.675168991088867,3.9528326988220215
63,14.472969055175781,3.4015703201293945,18.567045211791992,3.9504361152648926
64,14.376896858215332,3.399662971496582,18.462968826293945,3.9480879306793213
65,14.284627914428711,3.397793769836426,18.36277961730957,3.945786714553833
66,14.196015357971191,3.3959617614746094,18.26633071899414,3.9435312747955322
67,14.110908508300781,3.394166946411133,18.173484802246094,3.9413208961486816
68,14.029173851013184,3.3924081325531006,18.08409309387207,3.939155101776123
69,13.950675964355469,3.390683889389038,17.998029708862305,3.9370322227478027
70,13.875285148620605,3.3889942169189453,17.915163040161133,3.9349517822265625
71,13.80288028717041,3.387338399887085,17.835372924804688,3.932913064956665
72,13.733345031738281,3.3857157230377197,17.758543014526367,3.930915355682373
73,13.666561126708984,3.3841257095336914,17.684558868408203,3.928957462310791
74,13.602420806884766,3.3825674057006836,17.613309860229492,3.9270384311676025
75,13.540822982788086,3.381040096282959,17.544692993164062,3.9251580238342285
76,13.481661796569824,3.3795433044433594,17.478609085083008,3.9233152866363525
77,13.424844741821289,3.3780770301818848,17.414960861206055,3.921509265899658
78,13.370279312133789,3.3766391277313232,17.353654861450195,3.919739246368408
79,13.317872047424316,3.3752307891845703,17.294601440429688,3.9180052280426025
80,13.26754093170166,3.3738503456115723,17.237714767456055,3.9163055419921875
81,13.219204902648926,3.37249755859375,17.18291473388672,3.914639711380005
82,13.172779083251953,3.3711719512939453,17.130123138427734,3.9130072593688965
83,13.128193855285645,3.3698720932006836,17.079256057739258,3.911407470703125
84,13.085372924804688,3.3685991764068604,17.03024673461914,3.909839630126953
