epoch,loss,mae,val_loss,val_mae
0,27.30332374572754,4.370952606201172,29.340776443481445,4.559009075164795
1,21.840835571289062,3.8250746726989746,26.00517463684082,4.328719139099121
2,19.091506958007812,3.571714401245117,23.420162200927734,4.140658378601074
3,16.918275833129883,3.347675085067749,21.075395584106445,3.9822943210601807
4,15.070656776428223,3.1606223583221436,19.28940773010254,3.8724865913391113
5,13.745095252990723,3.032552719116211,18.084978103637695,3.7981419563293457
6,12.82876205444336,2.9417383670806885,17.104991912841797,3.732588529586792
7,12.070009231567383,2.852139711380005,16.20380401611328,3.6671741008758545
8,11.401873588562012,2.7837231159210205,15.394232749938965,3.6030120849609375
9,10.835888862609863,2.7302541732788086,14.728727340698242,3.5452680587768555
10,10.391944885253906,2.6836650371551514,14.202751159667969,3.495454788208008
11,10.046460151672363,2.650075674057007,13.717082977294922,3.453354835510254
12,9.755424499511719,2.6220650672912598,13.375904083251953,3.4276931285858154
13,9.557744026184082,2.5976099967956543,13.099957466125488,3.4053022861480713
14,9.417937278747559,2.5847184658050537,12.93283748626709,3.390868663787842
15,9.315698623657227,2.5740160942077637,12.673335075378418,3.366860866546631
16,9.19692325592041,2.5607659816741943,12.55729866027832,3.355358600616455
17,9.14122200012207,2.5562214851379395,12.448806762695312,3.3440916538238525
18,9.113112449645996,2.5541863441467285,12.422815322875977,3.341304302215576
19,9.078609466552734,2.5510833263397217,12.2882719039917,3.3263425827026367
20,9.032190322875977,2.5458881855010986,12.235462188720703,3.3201744556427
21,9.006577491760254,2.5442333221435547,12.13664722442627,3.308122158050537
22,8.981650352478027,2.5419092178344727,12.117656707763672,3.3057172298431396
23,8.986245155334473,2.5426599979400635,12.13155746459961,3.3074731826782227
24,8.973097801208496,2.5408036708831787,12.080854415893555,3.3009719848632812
25,8.958698272705078,2.539684772491455,12.04658031463623,3.296447515487671
26,8.973123550415039,2.5395994186401367,12.087103843688965,3.3017776012420654
27,8.957669258117676,2.5384998321533203,12.024959564208984,3.2935333251953125
28,8.955151557922363,2.539907932281494,12.042581558227539,3.295905113220215
29,8.944847106933594,2.5379974842071533,11.976689338684082,3.286862373352051
30,8.927799224853516,2.5373096466064453,11.937190055847168,3.2812111377716064
31,8.919170379638672,2.5362370014190674,11.884153366088867,3.273315906524658
32,8.915299415588379,2.537073850631714,11.899921417236328,3.275702714920044
33,8.91081428527832,2.5353236198425293,11.865071296691895,3.2703800201416016
34,8.908780097961426,2.536100387573242,11.872600555419922,3.271545171737671
35,8.906639099121094,2.5350170135498047,11.82882308959961,3.2646501064300537
36,8.89986515045166,2.535003662109375,11.824155807495117,3.2638978958129883
37,8.899608612060547,2.5350990295410156,11.785919189453125,3.2575809955596924
38,8.894084930419922,2.534975290298462,11.78173542022705,3.2568747997283936
39,8.893282890319824,2.5348236560821533,11.766740798950195,3.2543106079101562
40,8.894285202026367,2.5356435775756836,11.779766082763672,3.2565436363220215
41,8.894011497497559,2.53493070602417,11.783175468444824,3.2571232318878174
42,8.898046493530273,2.5354058742523193,11.804210662841797,3.2606422901153564
43,8.903615951538086,2.5355374813079834,11.833292961120605,3.265373706817627
44,8.907679557800293,2.5362322330474854,11.859843254089355,3.2695698738098145
45,8.91312026977539,2.5363097190856934,11.78364372253418,3.2572078704833984
46,8.893135070800781,2.534719228744507,11.776355743408203,3.2559714317321777
47,8.904227256774902,2.5370047092437744,11.818035125732422,3.262913703918457
48,8.89945125579834,2.5344247817993164,11.82546329498291,3.2641184329986572
49,8.897635459899902,2.5346336364746094,11.80399227142334,3.260613441467285
