epoch,loss,mae,val_loss,val_mae
0,42.293087005615234,5.742551326751709,39.66746139526367,5.449161529541016
1,38.64132308959961,5.408804893493652,36.49164962768555,5.149499416351318
2,35.488075256347656,5.112395286560059,33.585418701171875,4.885724067687988
3,32.54755401611328,4.847806453704834,30.694686889648438,4.618078708648682
4,29.810749053955078,4.58772087097168,28.542789459228516,4.426384449005127
5,27.617746353149414,4.38861608505249,26.392175674438477,4.229942321777344
6,25.56204605102539,4.205219745635986,24.69736671447754,4.0829668045043945
7,23.800321578979492,4.040557861328125,22.8624267578125,3.9152557849884033
8,22.045124053955078,3.8765368461608887,21.450664520263672,3.7980997562408447
9,20.64931297302246,3.740968704223633,20.18551254272461,3.6867728233337402
10,19.40584373474121,3.632302761077881,19.076196670532227,3.5833723545074463
11,18.266542434692383,3.522270441055298,17.910799026489258,3.4820845127105713
12,17.16139030456543,3.4210355281829834,17.05267333984375,3.407839298248291
13,16.31166648864746,3.3406660556793213,16.280059814453125,3.3370559215545654
14,15.551471710205078,3.2689132690429688,15.599525451660156,3.2711215019226074
15,14.871851921081543,3.209162712097168,14.968402862548828,3.213655710220337
16,14.22870922088623,3.1431140899658203,14.325976371765137,3.159085273742676
17,13.61300277709961,3.0848641395568848,13.827624320983887,3.1138951778411865
18,13.137622833251953,3.041701078414917,13.431708335876465,3.081613302230835
19,12.72681999206543,3.0019776821136475,13.018980026245117,3.0517237186431885
20,12.3097562789917,2.9584460258483887,12.610183715820312,3.0200819969177246
21,11.927010536193848,2.9256296157836914,12.321976661682129,2.9963347911834717
22,11.627360343933105,2.8940114974975586,12.014870643615723,2.9693939685821533
23,11.336175918579102,2.866363525390625,11.783116340637207,2.9477171897888184
24,11.090035438537598,2.842285394668579,11.459617614746094,2.9185678958892822
25,10.787318229675293,2.81295108795166,11.287986755371094,2.907331943511963
26,10.635614395141602,2.794843912124634,11.175084114074707,2.8995137214660645
27,10.513397216796875,2.7858033180236816,11.053173065185547,2.8906731605529785
28,10.387006759643555,2.770542621612549,10.931050300598145,2.8812994956970215
29,10.255718231201172,2.755887985229492,10.784952163696289,2.8693065643310547
30,10.113069534301758,2.7429018020629883,10.664677619934082,2.858591318130493
31,10.023167610168457,2.733015537261963,10.623497009277344,2.8546810150146484
32,9.962248802185059,2.7272982597351074,10.551521301269531,2.8475825786590576
33,9.883021354675293,2.7183141708374023,10.4614896774292,2.8380634784698486
34,9.80909538269043,2.7097818851470947,10.422353744506836,2.833630323410034
35,9.759073257446289,2.7061045169830322,10.363932609558105,2.8266520500183105
36,9.699344635009766,2.7002482414245605,10.305948257446289,2.821568727493286
37,9.641968727111816,2.6939218044281006,10.255206108093262,2.819242000579834
38,9.593562126159668,2.6866564750671387,10.217937469482422,2.8173835277557373
39,9.55756664276123,2.682464599609375,10.18819522857666,2.8157989978790283
40,9.526992797851562,2.678943157196045,10.13685131072998,2.8127870559692383
41,9.47646713256836,2.6726667881011963,10.115959167480469,2.8114161491394043
42,9.4559907913208,2.669931411743164,10.098592758178711,2.8101959228515625
43,9.440750122070312,2.6684930324554443,10.087620735168457,2.809386968612671
44,9.435998916625977,2.667787551879883,10.085911750793457,2.809252977371216
45,9.427263259887695,2.6667513847351074,10.074974060058594,2.808398962020874
46,9.41860294342041,2.665504217147827,10.04355525970459,2.8056423664093018
47,9.38461685180664,2.6613779067993164,10.023704528808594,2.803553581237793
48,9.362981796264648,2.6580395698547363,10.012932777404785,2.8022375106811523
49,9.352322578430176,2.6566739082336426,10.006834030151367,2.801407814025879
50,9.350101470947266,2.6565165519714355,10.007377624511719,2.8014774322509766
51,9.346634864807129,2.656275510787964,10.000763893127441,2.8004953861236572
52,9.342109680175781,2.655686616897583,10.000027656555176,2.8003764152526855
53,9.341564178466797,2.655247688293457,9.999570846557617,2.80029296875
54,9.338830947875977,2.655402183532715,9.994860649108887,2.799497127532959
55,9.335113525390625,2.6547908782958984,9.993520736694336,2.7992594242095947
56,9.333388328552246,2.6543471813201904,9.991792678833008,2.7989320755004883
57,9.331709861755371,2.65429425239563,9.990396499633789,2.798656463623047
58,9.329728126525879,2.6538681983947754,9.986538887023926,2.797821044921875
59,9.326521873474121,2.653127670288086,9.985979080200195,2.797689437866211
60,9.330785751342773,2.6538000106811523,9.988797187805176,2.798332452774048
61,9.328028678894043,2.6536130905151367,9.986187934875488,2.797747850418091
62,9.334132194519043,2.6539928913116455,9.990464210510254,2.7986786365509033
63,9.333355903625488,2.6541624069213867,9.991996765136719,2.7989814281463623
64,9.33126449584961,2.654156446456909,9.988872528076172,2.7983505725860596
65,9.331811904907227,2.6538846492767334,9.990531921386719,2.7986927032470703
66,9.336301803588867,2.655195474624634,9.993807792663574,2.7993252277374268
67,9.338847160339355,2.6556951999664307,9.996554374694824,2.7998197078704834
68,9.338814735412598,2.655125141143799,9.997102737426758,2.799912691116333
69,9.340903282165527,2.655670642852783,9.998830795288086,2.800203800201416
70,9.339335441589355,2.6556880474090576,9.997239112854004,2.799945592880249
71,9.338655471801758,2.6552882194519043,9.988983154296875,2.798402786254883
72,9.328253746032715,2.6536178588867188,9.985733985900879,2.7976741790771484
73,9.330269813537598,2.6540260314941406,9.979586601257324,2.7959184646606445
74,9.319480895996094,2.6521952152252197,9.977434158325195,2.7950544357299805
75,9.317351341247559,2.6518125534057617,9.975921630859375,2.794248580932617
76,9.316319465637207,2.6516592502593994,9.976593017578125,2.7946529388427734
77,9.31916332244873,2.652149200439453,9.9780912399292,2.7953579425811768
78,9.317608833312988,2.651926040649414,9.976591110229492,2.7946507930755615
79,9.315671920776367,2.651510238647461,9.976449966430664,2.7945716381073
80,9.317995071411133,2.652055263519287,9.977581024169922,2.795142650604248
81,9.317606925964355,2.651937484741211,9.975944519042969,2.7943050861358643
82,9.323844909667969,2.652604103088379,9.974305152893066,2.7925333976745605
83,9.314314842224121,2.6511709690093994,9.97453498840332,2.793078660964966
84,9.31330394744873,2.651195526123047,9.97452163696289,2.7930803298950195
85,9.313990592956543,2.651158571243286,9.974249839782715,2.7925302982330322
86,9.315436363220215,2.65144419670105,9.974617004394531,2.7933032512664795
87,9.313779830932617,2.6513891220092773,9.9743013381958,2.7928483486175537
88,9.314507484436035,2.6512365341186523,9.974133491516113,2.792135238647461
89,9.312812805175781,2.6510696411132812,9.974149703979492,2.7919652462005615
90,9.3228178024292,2.652602195739746,9.975502967834473,2.7903308868408203
91,9.315950393676758,2.6508452892303467,9.97647476196289,2.789740800857544
92,9.315229415893555,2.650480270385742,9.975350379943848,2.790395736694336
93,9.317163467407227,2.6509485244750977,9.976714134216309,2.78959321975708
94,9.31953239440918,2.651217460632324,9.974604606628418,2.790968656539917
95,9.315753936767578,2.651466131210327,9.973950386047363,2.791944742202759
96,9.31255054473877,2.6509294509887695,9.97390079498291,2.7920384407043457
97,9.314042091369629,2.651393413543701,9.973913192749023,2.792681932449341
98,9.312705039978027,2.6511428356170654,9.97385025024414,2.792475938796997
99,9.31292724609375,2.651170492172241,9.973817825317383,2.792109727859497
100,9.314241409301758,2.6510465145111084,9.973895072937012,2.7927908897399902
101,9.314347267150879,2.6513988971710205,9.973787307739258,2.792041540145874
102,9.314385414123535,2.6510281562805176,9.973844528198242,2.7927632331848145
103,9.314059257507324,2.6510231494903564,9.974163055419922,2.7933030128479004
104,9.318034172058105,2.6520535945892334,9.973739624023438,2.7920219898223877
105,9.312357902526855,2.650921583175659,9.973691940307617,2.7920660972595215
106,9.31592845916748,2.6513571739196777,9.97387409210205,2.793041944503784
107,9.315982818603516,2.6515681743621826,9.973647117614746,2.792006731033325
108,9.31273078918457,2.6509509086608887,9.97358226776123,2.792365312576294
109,9.313400268554688,2.6510703563690186,9.973647117614746,2.791790008544922
110,9.315765380859375,2.6509833335876465,9.974274635314941,2.790865421295166
111,9.312893867492676,2.650543689727783,9.974361419677734,2.790762186050415
112,9.315013885498047,2.650669574737549,9.973588943481445,2.7916667461395264
113,9.314407348632812,2.6513819694519043,9.97411823272705,2.790940046310425
114,9.320127487182617,2.6521244049072266,9.976112365722656,2.7896366119384766
115,9.314316749572754,2.6503825187683105,9.975802421569824,2.7897789478302
116,9.314627647399902,2.650500774383545,9.97467041015625,2.790428876876831
117,9.317282676696777,2.650639295578003,9.97619915008545,2.7895474433898926
118,9.316293716430664,2.650319814682007,9.977179527282715,2.7891054153442383
119,9.31615161895752,2.6507248878479004,9.975419998168945,2.7899060249328613
120,9.320416450500488,2.651394844055176,9.977956771850586,2.7887890338897705
121,9.319619178771973,2.6511826515197754,9.979816436767578,2.788151502609253
